molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,target
807.9280000000002,2.7692700000000077,8,8,2.0,0.026735945481834528,4,233.85999999999999,0,3,1,0.54180634,0.104101375,0.3343157,0.0021203093,0.06937833,0.033420164,0.06166033,0.045333028,0.38156122,0.5598937,0.8304496,0.10667467,0.42635292,0.46798,0.49199384,0.0917892,0.10443077,0.021676654,0.100382306,0.08394268,0.16896392,0.053880014,0.0575549,0.52923495,0.24786301,0.10090395,0.058056872,0.09396803,0.28232938,0.3136319,0.9233602,-7.4864273,0.6489662,61.48529,-1.5368311,-34.37995,2.7386498,0.41710672,68.32955,-2.8417375,1.1396304,94.93848857644993,57.85588752196837,84.51669595782074,95.78207381370827,8.927943760984183,1.6520210896309315,81.28295254833041,94.65729349736381,47.59226713532514,96.62565905096662,83.09314586994728,82.14411247803164,7.838312829525484,10.474516695957822,18.488576449912127,45.90509666080844,16.94200351493849,58.34797891036907,28.787346221441126,80.87873462214412,62.67135325131811,92.33743409490334,32.513181019332166,87.83831282952549,53.95430579964851,15.430579964850617,89.59578207381372,91.59929701230229,50.333919156414765,75.21968365553603,84.14762741652022,79.05096660808437,80.94903339191565,14.411247803163446,78.87521968365554,66.57293497363797,86.01054481546574,75.3602811950791,63.47978910369069,89.73637961335677,22.987697715289986,88.85764499121267,4.323374340949034,15.53602811950791,75.7469244288225,19.718804920913886,4.253075571177504,68.43585237258348,36.977152899824254,44.11247803163445,55.465729349736385,47.31107205623902,NS2B-NS3
321.31500000000005,2.4291799999999997,4,3,4.0,0.6755474565374028,0,93.60000000000001,0,0,0,0.47960672,0.52956855,0.71031773,0.7495254,0.3904797,0.08394146,0.41576797,0.09666105,0.25693476,0.4984007,0.8294455,0.12351642,0.40673405,0.9030825,0.99859464,0.067402765,0.07567924,0.8419925,0.329317,0.059580237,0.15252292,0.018964097,0.7395329,0.24396364,0.5173785,0.26467204,0.15492706,0.43793955,0.3319986,0.36242786,0.7299487,-4.993961,21.041195,8.968258,40.063667,-16.049921,2.40556,1.4850492,77.131805,-4.137149,5.5760536,47.240773286467494,51.00175746924429,48.55887521968366,78.20738137082601,63.44463971880493,71.0017574692443,22.601054481546576,63.8664323374341,47.59226713532514,25.869947275922673,37.188049209138846,77.3286467486819,34.90333919156415,34.6572934973638,89.06854130052724,80.45694200351494,31.985940246045697,86.29173989455185,46.432337434094904,75.07908611599298,55.7469244288225,92.26713532513182,38.10193321616872,86.92442882249561,83.12829525483305,53.49736379613357,86.99472759226714,87.02987697715291,98.69947275922672,93.53251318101934,78.98066783831284,75.21968365553603,67.17047451669596,46.748681898066785,65.16695957820738,84.53427065026362,96.02811950790861,89.52548330404218,85.16695957820738,91.81019332161688,29.138840070298773,73.95430579964851,45.9402460456942,38.76977152899825,32.54833040421793,75.81722319859404,29.279437609841832,47.48681898066784,53.286467486818985,53.0755711775044,29.420035149384887,77.08260105448156,NS2B-NS3
569.6280000000003,5.643770000000003,4,5,2.0,0.1033220579190525,1,129.33,0,3,0,0.1972881,0.19392672,0.7607624,0.01851366,0.18974386,0.20035252,0.18605387,0.1379466,0.19214597,0.7585967,0.70348585,0.18551396,0.32422057,0.7060684,0.95849675,0.054734755,0.049024202,0.057199884,0.2932144,0.09387306,0.15851669,0.16441599,0.5217879,0.79274917,0.41668338,0.07293599,0.12980337,0.50365263,0.34519333,0.24526134,0.8752552,-6.2608247,16.540075,44.89487,23.034634,-21.92945,2.7456062,2.3487685,94.68567,-3.9019713,2.020357,87.80316344463972,92.30228471001759,48.55887521968366,91.493848857645,8.927943760984183,5.131810193321617,55.32513181019333,81.23022847100177,47.59226713532514,96.62565905096662,37.188049209138846,46.467486818980674,12.970123022847101,42.70650263620387,36.16871704745167,64.21792618629175,69.8066783831283,74.58699472759227,58.24253075571178,70.93145869947277,88.26010544815466,88.40070298769773,55.149384885764505,81.37082601054482,66.22144112478033,31.845342706502638,84.92091388400704,75.99297012302286,64.42882249560633,91.66959578207383,85.86994727592268,77.04745166959579,92.86467486818981,35.04393673110721,89.20913884007031,78.6291739894552,81.72231985940246,87.31107205623903,87.90861159929702,92.33743409490334,15.184534270650264,84.60456942003516,10.720562390158173,33.07557117750439,65.23725834797892,61.652021089630935,13.321616871704746,68.75219683655537,68.01405975395431,78.13708260105449,34.16520210896309,55.53602811950791,NS2B-NS3
639.6300000000001,7.285400000000005,5,3,2.0,0.14031407624296835,1,119.75,0,0,0,0.122357145,0.18266515,0.8639682,0.0036388976,0.28228205,0.2895935,0.47810727,0.025559008,0.0070823156,0.68864405,0.35946864,0.18675342,0.043706365,0.98534787,0.9994885,0.014921198,0.03895062,0.043436885,0.20941189,0.07948231,0.2556228,0.2593756,0.5225271,0.9660702,0.49448934,0.07496766,0.063924685,0.80005664,0.3610432,0.13814498,0.59222573,-5.2593884,26.560272,43.239952,86.6379,-17.08424,3.041188,4.3208857,105.76699,-6.60384,-7.7903266,91.52899824253076,97.4340949033392,61.880492091388405,78.20738137082601,8.927943760984183,7.557117750439368,55.32513181019333,78.6291739894552,47.59226713532514,25.869947275922673,37.188049209138846,32.37258347978911,12.372583479789105,67.02987697715291,22.24956063268893,72.86467486818981,86.11599297012303,89.17398945518454,20.738137082601057,20.632688927943764,79.15641476274166,77.08260105448156,55.606326889279444,28.681898066783834,97.04745166959579,61.652021089630935,58.80492091388401,68.18980667838314,60.421792618629176,87.17047451669596,83.47978910369069,87.97891036906854,96.37961335676627,35.04393673110721,97.29349736379615,83.19859402460457,82.14411247803164,76.94200351493849,96.76625659050967,92.72407732864676,6.291739894551846,67.17047451669596,32.89982425307557,45.13181019332162,64.14762741652022,92.93497363796135,25.342706502636204,83.47978910369069,97.29349736379615,96.66080843585237,1.6871704745166962,1.2653778558875222,NS2B-NS3
613.7180000000004,5.937470000000006,5,5,2.0,0.08234913156851364,1,138.55999999999997,0,2,0,0.25155932,0.18203881,0.79850924,0.012977548,0.2568383,0.26867482,0.2598527,0.07625516,0.1666812,0.69149387,0.3813669,0.3114969,0.34825715,0.8471901,0.9748599,0.037174266,0.044798747,0.06337359,0.26280272,0.08411624,0.2273772,0.21824546,0.3315527,0.8703912,0.36672574,0.10216212,0.07881883,0.47352844,0.29555073,0.19617437,0.8714858,-6.3813906,17.255018,43.449547,25.426256,-25.202381,2.6628737,2.36054,98.03142,-4.27049,-3.5069275,90.50966608084359,93.98945518453428,61.880492091388405,91.493848857645,8.927943760984183,4.2179261862917405,55.32513181019333,83.2688927943761,47.59226713532514,87.9261862917399,37.188049209138846,54.55184534270651,12.302284710017576,50.333919156414765,32.86467486818981,70.50966608084359,83.12829525483305,79.19156414762742,40.105448154657296,69.10369068541301,79.43760984182778,78.03163444639719,78.59402460456943,82.98769771528998,76.37961335676626,34.516695957820744,78.84007029876977,73.35676625659052,66.08084358523726,90.36906854130054,84.18277680140598,85.94024604569421,95.04393673110721,27.346221441124783,92.30228471001759,75.85237258347979,86.22144112478033,80.31634446397189,86.85413005272409,90.15817223198594,10.93145869947276,84.32337434094904,9.560632688927944,33.77855887521969,64.28822495606327,64.56942003514939,8.927943760984183,63.62038664323375,68.15465729349737,85.02636203866433,26.889279437609844,7.4165202108963095,NS2B-NS3
463.9650000000002,5.935800000000004,4,3,3.0,0.42160434714037714,2,93.45,0,0,0,0.39424303,0.65573657,0.76981753,0.25235128,0.5942856,0.30790752,0.5514104,0.1923029,0.40553895,0.67407334,0.5716754,0.20007901,0.42722774,0.8587431,0.9972561,0.073548615,0.075651094,0.39862496,0.35398945,0.09282006,0.2934858,0.13698989,0.71989554,0.930174,0.5264541,0.162662,0.14195313,0.66848695,0.35399067,0.30214244,0.8869937,-5.4121356,17.576435,10.019577,81.57866,-17.214848,2.5205135,2.601263,96.668304,-4.542371,10.798277,77.9261862917399,93.98945518453428,48.55887521968366,78.20738137082601,20.0,35.887521968365554,69.84182776801407,63.8664323374341,47.59226713532514,25.869947275922673,37.188049209138846,69.77152899824253,44.56942003514939,44.67486818980668,69.73637961335677,88.36555360281196,88.2249560632689,91.38840070298771,66.99472759226714,82.00351493848858,77.22319859402461,84.85061511423551,59.12126537785589,87.87346221441126,77.36379613356767,48.7170474516696,87.94376098418279,87.02987697715291,90.33391915641477,94.41124780316345,85.76449912126539,90.15817223198594,91.24780316344464,45.41300527240774,95.1493848857645,85.16695957820738,91.77504393673111,88.64674868189807,92.89982425307558,92.51318101933217,21.61687170474517,85.69420035149386,26.15114235500879,34.09490333919157,33.5676625659051,92.12653778558877,24.56942003514939,54.97363796133568,72.93497363796135,82.1792618629174,21.86291739894552,91.31810193321617,NS2B-NS3
234.32399999999998,1.2246,2,0,4.0,0.6312110430892819,2,25.240000000000002,0,1,0,0.41559,0.9582737,0.87791014,0.12939845,0.11656998,0.22201507,0.029127184,0.1902507,0.015630115,0.48864523,0.036678944,0.084577836,0.1119677,0.4790379,0.9998962,0.02239198,0.039222877,0.034876294,0.016693335,0.009907722,0.081978716,0.00919404,0.9328386,0.023671908,0.08338193,0.021020044,0.026443083,0.011542952,0.022872385,0.54588616,0.12321017,-4.3480887,20.192482,-3.9928257,4.427558,-9.536487,3.1155918,0.6448295,32.80546,-1.5826702,-2.5441315,23.374340949033392,34.376098418277685,17.10017574692443,11.63444639718805,63.44463971880493,64.28822495606327,69.84182776801407,12.161687170474519,47.59226713532514,66.52021089630932,37.188049209138846,71.63444639718806,80.73813708260106,70.75571177504395,59.507908611599305,54.62214411247804,74.34094903339192,47.381370826010546,66.67838312829527,31.318101933216173,54.58699472759227,46.39718804920914,25.940246045694202,53.95430579964851,54.72759226713533,73.77855887521969,68.92794376098419,68.57644991212655,57.22319859402461,47.66256590509666,35.254833040421794,46.67838312829526,56.62565905096661,73.14586994727593,39.75395430579965,39.68365553602812,65.09666080843586,60.03514938488577,36.977152899824254,44.78031634446398,53.427065026362044,33.84885764499121,90.4042179261863,37.68014059753955,20.0,30.087873462214414,73.46221441124781,86.08084358523726,40.878734622144115,16.590509666080845,76.59050966608085,12.899824253075572,NS2B-NS3
636.7790000000003,1.1803700000000041,7,7,2.0,0.06844698624820901,3,226.59,0,3,0,0.36383992,0.10629104,0.46663356,0.00088992144,0.023944432,0.035585087,0.016492289,0.0306562,0.14946404,0.31540197,0.40069628,0.111303076,0.21996371,0.2804483,0.39320964,0.04731504,0.09650101,0.0069877864,0.015446095,0.04549706,0.14947489,0.0051190895,0.027340552,0.040764786,0.05592971,0.013195043,0.0077523277,0.008331487,0.05127694,0.38774484,0.6097482,-7.5073028,-3.4898057,47.75331,-3.0689132,-32.725903,2.645309,-0.3987147,50.696205,-2.6205978,-0.13780364,91.35325131810194,34.024604569420035,79.85940246045695,94.93848857644993,8.927943760984183,3.725834797891037,76.60808435852373,94.51669595782074,47.59226713532514,96.62565905096662,37.188049209138846,66.74868189806679,7.978910369068542,15.219683655536029,13.391915641476276,27.94376098418278,17.996485061511425,38.45342706502637,22.95254833040422,67.38137082601055,38.98066783831283,78.84007029876977,33.84885764499121,72.26713532513182,41.511423550087876,13.884007029876978,83.05799648506152,90.61511423550088,33.07557117750439,46.60808435852373,73.25131810193322,74.44639718804922,45.834797891036914,11.072056239015819,43.971880492091394,30.158172231985944,56.76625659050967,35.746924428822496,34.27065026362039,60.878734622144115,32.16168717047452,67.94376098418279,4.253075571177504,12.72407732864675,67.06502636203867,17.012302284710017,4.745166959578208,62.91739894551846,24.956063268892798,28.752196836555363,59.472759226713535,34.024604569420035,NS2B-NS3
385.85800000000006,4.725000000000003,4,2,4.0,0.4984573264179598,1,66.49000000000001,0,1,0,0.12429335,0.4229796,0.6969089,0.5787872,0.9461897,0.26779756,0.92635757,0.049238335,0.45454177,0.5520983,0.8054392,0.28348026,0.1008744,0.94943017,0.9991325,0.01873106,0.018525613,0.37617034,0.57323533,0.08631511,0.22189555,0.22890584,0.759556,0.68676937,0.6548511,0.14700632,0.24482444,0.720925,0.28829065,0.28537375,0.6182327,-5.1360283,35.294518,18.805151,87.851166,-15.324582,2.5493634,3.242616,104.68296,-6.1306815,-0.24442372,62.108963093145874,86.25659050966608,48.55887521968366,61.37082601054482,63.44463971880493,46.22144112478032,55.32513181019333,44.32337434094904,47.59226713532514,66.52021089630932,37.188049209138846,32.86467486818981,27.31107205623902,33.04042179261863,83.12829525483305,98.10193321616873,83.12829525483305,98.55887521968367,29.806678383128297,83.79613356766258,61.6871704745167,91.52899824253076,74.69244288224957,51.00175746924429,90.43936731107206,57.434094903339194,64.28822495606327,37.50439367311073,89.63093145869948,98.45342706502637,84.74516695957821,85.51845342706504,95.43057996485062,48.26010544815466,84.81546572934974,92.19683655536029,90.72056239015818,93.67311072056239,94.1652021089631,89.94727592267137,19.297012302284713,68.33040421792619,39.05096660808436,53.286467486818985,43.374340949033396,93.14586994727593,33.391915641476274,56.44991212653779,83.93673110720563,95.74692442882251,3.19859402460457,32.970123022847105,NS2B-NS3
406.9130000000001,5.818500000000004,3,2,3.0,0.5417733935193515,2,64.35,0,0,0,0.39148146,0.7730119,0.7496799,0.49096066,0.75978845,0.25966316,0.61276317,0.20454195,0.5170774,0.68350923,0.71394366,0.14710602,0.25449342,0.7545555,0.99986917,0.03565511,0.05228155,0.360266,0.35313708,0.10579246,0.31895116,0.08787741,0.8003686,0.9114668,0.5594089,0.08805551,0.21127279,0.6752206,0.3086902,0.45755023,0.8824953,-5.0113654,37.347534,27.837698,63.863037,-12.111433,2.9012065,3.4790127,99.10542,-4.8897333,7.964011,67.1353251318102,93.35676625659052,32.653778558875224,61.37082601054482,20.0,52.30228471001758,69.84182776801407,42.56590509666081,47.59226713532514,25.869947275922673,37.188049209138846,69.45518453427066,54.6572934973638,40.77328646748682,80.84358523725835,93.39191564147629,81.82776801405976,93.1810193321617,68.43585237258348,85.94024604569421,78.5237258347979,88.75219683655537,45.13181019332162,75.46572934973639,69.56063268892795,72.51318101933217,78.24253075571178,78.13708260105449,89.20913884007031,94.34094903339192,87.10017574692444,91.63444639718806,86.39718804920915,51.95079086115994,94.23550087873463,87.2407732864675,84.25307557117752,92.51318101933217,93.11072056239017,90.82601054481547,41.44112478031635,85.30755711775045,44.67486818980668,54.86818980667839,52.23198594024605,87.27592267135326,54.20035149384886,77.68014059753955,88.29525483304043,87.02987697715291,16.2390158172232,84.88576449912128,NS2B-NS3
412.208,3.564400000000001,5,3,4.0,0.44422838129473713,0,82.45,1,2,0,0.5882734,0.17820132,0.61344755,0.92196274,0.4541614,0.0667436,0.4824658,0.024090052,0.19812128,0.36735722,0.43080783,0.17285205,0.093144245,0.958123,0.9985236,0.06958737,0.066238955,0.9005458,0.3075922,0.36155277,0.4995111,0.107892655,0.8445083,0.36794275,0.92095107,0.39894184,0.3392674,0.9660479,0.608118,0.87137395,0.3893175,-5.0821886,40.343864,17.813156,84.2508,-15.181496,2.644055,3.1697059,97.19263,-4.558242,7.9374566,68.18980667838314,70.47451669595783,61.880492091388405,78.20738137082601,63.44463971880493,38.91036906854131,22.601054481546576,55.88752196836556,97.39894551845343,87.9261862917399,37.188049209138846,85.23725834797892,12.231985940246046,23.72583479789104,95.78207381370827,83.40949033391917,27.135325131810195,89.42003514938489,19.789103690685415,71.17750439367312,43.09314586994728,79.85940246045695,52.30228471001758,48.822495606326896,91.56414762741653,52.970123022847105,87.2407732864675,84.49912126537787,99.12126537785589,92.47803163444641,96.3444639718805,95.3602811950791,88.92794376098419,56.80140597539543,72.26713532513182,99.26186291739896,98.17223198594026,96.4499121265378,99.75395430579965,98.03163444639719,92.40773286467487,57.15289982425308,40.878734622144115,57.25834797891037,42.07381370826011,92.54833040421794,34.235500878734626,62.81195079086117,82.35500878734622,83.47978910369069,21.61687170474517,84.88576449912128,NS2B-NS3
566.7070000000004,0.521170000000006,6,7,2.0,0.08689129025356691,3,209.52,0,3,0,0.25469688,0.102168344,0.3366714,0.00027635787,0.010747782,0.0100165885,0.005281332,0.04926415,0.098990895,0.20186701,0.25760576,0.061628778,0.079912856,0.05474744,0.42344624,0.031377874,0.09332268,0.0033366382,0.004065167,0.029848818,0.14082155,0.00059874664,0.029119829,0.011085066,0.025843581,0.003619248,0.002680752,0.0015043056,0.0133241,0.48246223,0.524081,-7.4080133,-7.355353,33.389698,-14.414253,-32.37705,2.6795533,-1.4842188,12.898913,-1.5644797,-1.253742,87.66256590509667,27.31107205623902,72.46045694200352,94.93848857644993,8.927943760984183,4.2179261862917405,76.60808435852373,93.39191564147629,47.59226713532514,96.62565905096662,37.188049209138846,55.18453427065027,7.768014059753955,10.509666080843585,8.998242530755713,16.590509666080845,9.630931458699473,23.02284710017575,29.806678383128297,60.246045694200355,26.748681898066785,71.45869947275924,19.261862917398947,44.18277680140598,10.650263620386644,14.446397188049211,76.06326889279438,90.19332161687171,21.15992970123023,26.92442882249561,63.30404217926187,72.23198594024605,14.13005272407733,11.17750439367311,33.95430579964851,13.708260105448156,33.25131810193322,17.961335676625662,16.168717047451672,34.833040421792624,44.53427065026362,64.2530755711775,4.499121265377856,10.404217926186293,56.59050966608085,4.358523725834798,4.956063268892795,64.67486818980669,12.548330404217927,5.659050966608085,76.76625659050967,24.04217926186292,NS2B-NS3
643.7440000000003,5.946070000000004,6,5,2.0,0.0742562257337911,1,147.79,0,2,0,0.20030613,0.13657388,0.8131504,0.008193774,0.26223588,0.26350302,0.31618246,0.072750345,0.14204845,0.7537963,0.66869056,0.24124813,0.34613556,0.8922657,0.98936254,0.03510613,0.04202987,0.075158894,0.3175947,0.066678405,0.16828898,0.2066071,0.3975554,0.9333224,0.43455356,0.10818913,0.09834061,0.5657349,0.35231367,0.13301636,0.9086262,-6.423814,24.166769,50.15437,22.567942,-25.894958,2.47886,2.3241138,98.570786,-4.356949,-3.5270073,91.73989455184535,94.02460456942005,72.46045694200352,91.493848857645,8.927943760984183,3.9367311072056244,55.32513181019333,85.3427065026362,47.59226713532514,87.9261862917399,37.188049209138846,47.065026362038665,9.84182776801406,53.427065026362044,28.857644991212656,71.07205623901582,82.63620386643234,81.8980667838313,38.73462214411248,66.39718804920915,87.55711775043937,87.41652021089632,67.06502636203867,82.84710017574693,81.82776801405976,39.36731107205624,77.9261862917399,70.7908611599297,68.15465729349737,93.00527240773287,80.8084358523726,79.0158172231986,94.76274165202109,30.052724077328648,95.3602811950791,79.6133567662566,87.06502636203867,83.62038664323376,90.26362038664324,92.51318101933217,5.659050966608085,87.5219683655536,9.209138840070299,42.81195079086116,68.68189806678383,61.335676625659055,8.471001757469246,52.68892794376099,67.66256590509667,86.1511423550088,25.27240773286468,7.240773286467488,NS2B-NS3
502.79600000000005,5.167400000000003,4,3,2.0,0.41554691046719733,1,93.45,0,0,0,0.19291554,0.6400761,0.70821947,0.4194007,0.9201311,0.2864558,0.8909435,0.13459487,0.6014913,0.70353407,0.9044119,0.26899233,0.20971075,0.8588973,0.99969256,0.02587296,0.026134923,0.34946495,0.42485934,0.0589888,0.17204638,0.13609123,0.8156595,0.8853079,0.5393408,0.06779484,0.18811092,0.6723443,0.26589876,0.3043682,0.8492819,-5.1766353,38.743885,37.194115,47.98042,-14.033569,2.7547386,3.2155194,97.87456,-4.475857,5.1820173,82.7768014059754,89.87697715289983,48.55887521968366,78.20738137082601,8.927943760984183,35.18453427065027,55.32513181019333,63.8664323374341,47.59226713532514,25.869947275922673,37.188049209138846,45.553602811950796,43.40949033391916,34.481546572934974,78.20738137082601,97.50439367311073,85.62390158172232,98.03163444639719,57.50439367311073,87.80316344463972,81.15992970123024,94.79789103690686,72.44288224956064,71.0017574692443,77.36379613356767,66.39718804920915,72.091388400703,50.68541300527241,88.85764499121267,96.69595782073814,78.73462214411248,79.5079086115993,91.21265377855889,53.32161687170475,93.00527240773287,85.97539543057998,80.98418277680142,91.38840070298771,93.00527240773287,88.8224956063269,21.898066783831286,82.81195079086116,36.90685413005273,55.922671353251324,59.824253075571185,80.42179261862918,41.0896309314587,69.13884007029877,83.47978910369069,84.67486818980669,23.057996485061512,75.11423550087873,NS2B-NS3
529.6850000000003,5.405170000000004,4,5,2.0,0.10218503349108585,1,129.33,0,3,0,0.19966258,0.27181745,0.68955487,0.029883057,0.2361726,0.2302799,0.22917226,0.15802494,0.33533806,0.7209896,0.63272476,0.24728441,0.35964605,0.60098255,0.9557899,0.052647542,0.042854857,0.070997335,0.26633647,0.11074239,0.19142315,0.18765333,0.47391358,0.8073045,0.40094456,0.06995078,0.16218014,0.44178456,0.27973548,0.3291797,0.88861865,-6.3446703,29.564692,56.34148,3.7936845,-22.641132,2.5975785,2.1170993,92.96599,-3.8129318,1.6196858,84.99121265377856,91.31810193321617,48.55887521968366,91.493848857645,8.927943760984183,5.061511423550089,55.32513181019333,81.23022847100177,47.59226713532514,96.62565905096662,37.188049209138846,46.95957820738138,17.047451669595784,32.02108963093146,41.23022847100176,68.57644991212655,75.99297012302286,77.57469244288225,62.00351493848858,79.12126537785589,83.79613356766258,86.4323374340949,67.94376098418279,83.83128295254834,60.562390158172235,31.318101933216173,84.42882249560634,71.49384885764499,67.41652021089631,90.50966608084359,87.59226713532514,82.42530755711776,94.09490333919157,32.93497363796134,89.9121265377856,77.75043936731107,81.33567662565906,89.98242530755712,85.16695957820738,89.63093145869948,24.81546572934974,85.69420035149386,9.982425307557119,48.01405975395431,72.93497363796135,28.822495606326893,12.161687170474519,59.89455184534271,64.39367311072057,74.51669595782074,35.922671353251324,52.337434094903344,NS2B-NS3
1150.3620000000003,-6.045220000000016,15,23,1.0,0.02499403733310366,8,546.8799999999999,0,3,0,0.6440028,0.0005687461,0.0004897812,8.917618e-06,0.022729734,4.7235243e-08,0.0008401815,0.0033143242,0.022977157,0.0003216739,0.02656895,0.0019635377,0.0006560521,0.00030872453,8.2362206e-08,0.014310574,0.11913556,0.00021846096,0.0036310102,0.23870964,0.37559795,1.10924326e-07,7.758914e-06,4.474039e-05,0.076957494,0.012156659,3.3848403e-06,0.00018093476,0.0044591743,0.6357392,0.3776247,-12.704073,-34.57574,163.55614,-44.034966,-87.27552,3.076786,-3.4610107,-43.184937,-2.590476,-3.5874798,97.5395430579965,3.9015817223198597,96.1511423550088,99.47275922671353,2.5483304042179262,1.4762741652021092,92.72407732864676,98.80492091388402,47.59226713532514,96.62565905096662,37.188049209138846,88.7170474516696,0.7381370826010546,0.38664323374340953,3.760984182776802,27.275922671353253,0.5975395430579965,6.959578207381371,7.521968365553604,37.25834797891037,0.42179261862917405,43.057996485061516,2.1089630931458703,2.1089630931458703,0.8084358523725835,0.5272407732864676,57.57469244288225,92.44288224956064,4.499121265377856,25.729349736379614,94.48154657293499,93.42706502636204,1.0544815465729351,1.0193321616871707,1.335676625659051,37.36379613356767,55.64147627416521,1.0193321616871707,4.358523725834798,19.015817223198596,65.65905096660809,56.20386643233744,0.4569420035149385,2.671353251318102,98.13708260105449,0.21089630931458703,0.4569420035149385,85.16695957820738,2.179261862917399,0.38664323374340953,60.00000000000001,6.889279437609843,NS2B-NS3
599.6910000000004,6.150770000000006,5,5,2.0,0.08613459976760829,1,138.55999999999997,0,2,0,0.2041653,0.2003206,0.8117096,0.022068959,0.33386976,0.30253878,0.35627282,0.079875514,0.20874754,0.6734487,0.46977824,0.32324523,0.3443397,0.86591136,0.9814984,0.032608718,0.04241704,0.09014116,0.25869352,0.08121187,0.22528994,0.20056637,0.3726172,0.8682642,0.36484805,0.09730397,0.07181543,0.48224488,0.25802872,0.18193099,0.8741394,-6.2969356,16.761902,35.303764,30.82468,-24.86465,2.5444589,2.2894266,98.10368,-4.397246,-2.6976001,89.701230228471,94.97363796133568,61.880492091388405,91.493848857645,8.927943760984183,4.2179261862917405,55.32513181019333,83.2688927943761,47.59226713532514,87.9261862917399,37.188049209138846,47.59226713532514,13.391915641476276,53.25131810193322,37.99648506151143,76.27416520210897,87.80316344463972,84.04217926186293,41.511423550087876,71.77504393673111,77.22319859402461,81.47627416520211,80.0,82.7768014059754,78.34797891036908,36.44991212653779,76.41476274165203,71.10720562390159,70.22847100175747,90.19332161687171,83.72583479789104,85.83479789103691,94.58699472759227,29.068541300527244,92.19683655536029,75.7469244288225,85.41300527240774,78.73462214411248,87.20562390158173,88.33040421792619,9.666080843585238,84.49912126537787,10.333919156414764,33.286467486818985,58.383128295254835,68.92794376098419,9.314586994727593,56.20386643233744,67.34622144112478,85.09666080843586,24.3585237258348,11.599297012302285,NS2B-NS3
